name,brand,type,gender,shape,frame_material,color,price,description,rating,reviews_count
Guess Cat-Eye Sunglasses 1122,Guess,sunglasses,female,cat-eye,acetate,blue,10581,"Синие женские очки формы кошачий глаз, ацетатная оправа, UV400.",5.0,1232
Prada Rectangular Sunglasses 1123,Prada,sunglasses,female,rectangular,acetate,blue,13372,"Синие женские очки формы прямоугольные, ацетатная оправа, UV400.",4.53,22258
Prada Aviator Sunglasses 1124,Prada,sunglasses,male,aviator,metal,blue,8414,"Синие мужские очки формы авиаторы, металлическая оправа, UV400.",4.49,18149
Oakley Rectangular Sunglasses 1125,Oakley,sunglasses,female,rectangular,metal,silver,9606,"Серебристые женские очки формы прямоугольные, металлическая оправа, UV400.",4.55,21194
Carrera Rectangular Sunglasses 1126,Carrera,sunglasses,female,rectangular,metal,black,6218,"Черные женские очки формы прямоугольные, металлическая оправа, UV400.",4.67,15396
Carrera Round Sunglasses 1127,Carrera,sunglasses,female,round,metal,blue,11128,"Синие женские очки формы круглые, металлическая оправа, UV400.",4.89,11133
Prada Square Sunglasses 1128,Prada,sunglasses,male,square,plastic,silver,12528,"Серебристые мужские очки формы квадратные, пластиковая оправа, UV400.",4.58,11824
Prada Cat-Eye Sunglasses 1129,Prada,sunglasses,male,cat-eye,plastic,brown,12816,"Коричневые мужские очки формы кошачий глаз, пластиковая оправа, UV400.",4.7,21878
Prada Round Sunglasses 1130,Prada,sunglasses,male,round,metal,brown,11424,"Коричневые мужские очки формы круглые, металлическая оправа, UV400.",4.39,26020
Guess Square Sunglasses 1131,Guess,sunglasses,female,square,metal,brown,10623,"Коричневые женские очки формы квадратные, металлическая оправа, UV400.",3.86,614
Carrera Square Sunglasses 1132,Carrera,sunglasses,female,square,metal,brown,9748,"Коричневые женские очки формы квадратные, металлическая оправа, UV400.",3.84,2106
Carrera Aviator Sunglasses 1133,Carrera,sunglasses,female,aviator,metal,blue,3477,"Синие женские очки формы авиаторы, металлическая оправа, UV400.",4.47,15957
Vogue Square Sunglasses 1134,Vogue,sunglasses,female,square,acetate,black,5882,"Черные женские очки формы квадратные, ацетатная оправа, UV400.",4.88,27984
Oakley Aviator Sunglasses 1135,Oakley,sunglasses,unisex,aviator,plastic,silver,13882,"Серебристые унисекс очки формы авиаторы, пластиковая оправа, UV400.",3.93,3489
Oakley Aviator Sunglasses 1136,Oakley,sunglasses,unisex,aviator,metal,blue,4236,"Синие унисекс очки формы авиаторы, металлическая оправа, UV400.",4.56,28556
SOJOS Round Sunglasses 1137,SOJOS,sunglasses,female,round,acetate,gold,8733,"Золотые женские очки формы круглые, ацетатная оправа, UV400.",4.71,16351
Oakley Square Sunglasses 1138,Oakley,sunglasses,male,square,metal,gold,3514,"Золотые мужские очки формы квадратные, металлическая оправа, UV400.",4.82,14408
Guess Round Sunglasses 1139,Guess,sunglasses,male,round,plastic,silver,6198,"Серебристые мужские очки формы круглые, пластиковая оправа, UV400.",4.41,2812
Vogue Rectangular Sunglasses 1140,Vogue,sunglasses,female,rectangular,acetate,gold,12395,"Золотые женские очки формы прямоугольные, ацетатная оправа, UV400.",4.09,24701
Guess Round Sunglasses 1141,Guess,sunglasses,male,round,plastic,silver,8206,"Серебристые мужские очки формы круглые, пластиковая оправа, UV400.",4.88,27951
Carrera Rectangular Sunglasses 1142,Carrera,sunglasses,male,rectangular,metal,brown,13257,"Коричневые мужские очки формы прямоугольные, металлическая оправа, UV400.",4.77,2300
Oakley Square Sunglasses 1143,Oakley,sunglasses,female,square,metal,silver,8611,"Серебристые женские очки формы квадратные, металлическая оправа, UV400.",3.87,24897
Ray-Ban Round Sunglasses 1144,Ray-Ban,sunglasses,unisex,round,metal,blue,11848,"Синие унисекс очки формы круглые, металлическая оправа, UV400.",4.98,26203
Vogue Rectangular Sunglasses 1145,Vogue,sunglasses,female,rectangular,plastic,blue,13321,"Синие женские очки формы прямоугольные, пластиковая оправа, UV400.",4.69,29813
Carrera Square Sunglasses 1146,Carrera,sunglasses,male,square,acetate,blue,3906,"Синие мужские очки формы квадратные, ацетатная оправа, UV400.",4.64,14640
SOJOS Cat-Eye Sunglasses 1147,SOJOS,sunglasses,unisex,cat-eye,acetate,blue,8744,"Синие унисекс очки формы кошачий глаз, ацетатная оправа, UV400.",4.64,29107
Guess Square Sunglasses 1148,Guess,sunglasses,male,square,metal,black,10305,"Черные мужские очки формы квадратные, металлическая оправа, UV400.",4.2,23780
Polaroid Cat-Eye Sunglasses 1149,Polaroid,sunglasses,unisex,cat-eye,metal,gold,3020,"Золотые унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.41,10251
Carrera Round Sunglasses 1150,Carrera,sunglasses,unisex,round,metal,black,14551,"Черные унисекс очки формы круглые, металлическая оправа, UV400.",4.45,8496
SOJOS Rectangular Sunglasses 1151,SOJOS,sunglasses,female,rectangular,metal,blue,13492,"Синие женские очки формы прямоугольные, металлическая оправа, UV400.",3.87,12241
Vogue Cat-Eye Sunglasses 1152,Vogue,sunglasses,unisex,cat-eye,metal,gold,2282,"Золотые унисекс очки формы кошачий глаз, металлическая оправа, UV400.",4.71,4107
Prada Cat-Eye Sunglasses 1153,Prada,sunglasses,female,cat-eye,plastic,black,7053,"Черные женские очки формы кошачий глаз, пластиковая оправа, UV400.",4.98,26410
SOJOS Square Sunglasses 1154,SOJOS,sunglasses,female,square,acetate,gold,14357,"Золотые женские очки формы квадратные, ацетатная оправа, UV400.",4.78,18788
Polaroid Rectangular Sunglasses 1155,Polaroid,sunglasses,unisex,rectangular,acetate,blue,5557,"Синие унисекс очки формы прямоугольные, ацетатная оправа, UV400.",3.93,16943
SOJOS Rectangular Sunglasses 1156,SOJOS,sunglasses,female,rectangular,metal,black,13159,"Черные женские очки формы прямоугольные, металлическая оправа, UV400.",4.31,13522
Oakley Aviator Sunglasses 1157,Oakley,sunglasses,male,aviator,metal,silver,9302,"Серебристые мужские очки формы авиаторы, металлическая оправа, UV400.",4.06,2578
Carrera Cat-Eye Sunglasses 1158,Carrera,sunglasses,unisex,cat-eye,acetate,silver,10658,"Серебристые унисекс очки формы кошачий глаз, ацетатная оправа, UV400.",4.42,12956
Vogue Rectangular Sunglasses 1159,Vogue,sunglasses,unisex,rectangular,plastic,silver,12788,"Серебристые унисекс очки формы прямоугольные, пластиковая оправа, UV400.",4.92,16061
Guess Round Sunglasses 1160,Guess,sunglasses,male,round,metal,blue,9442,"Синие мужские очки формы круглые, металлическая оправа, UV400.",4.65,4259
Oakley Round Sunglasses 1161,Oakley,sunglasses,unisex,round,plastic,silver,2034,"Серебристые унисекс очки формы круглые, пластиковая оправа, UV400.",4.7,18338
Carrera Cat-Eye Sunglasses 1162,Carrera,sunglasses,male,cat-eye,metal,silver,3480,"Серебристые мужские очки формы кошачий глаз, металлическая оправа, UV400.",4.24,9509
Ray-Ban Round Sunglasses 1163,Ray-Ban,sunglasses,unisex,round,plastic,black,6495,"Черные унисекс очки формы круглые, пластиковая оправа, UV400.",4.99,9957
Vogue Aviator Sunglasses 1164,Vogue,sunglasses,female,aviator,metal,brown,14341,"Коричневые женские очки формы авиаторы, металлическая оправа, UV400.",4.51,1614
Vogue Round Sunglasses 1165,Vogue,sunglasses,female,round,acetate,brown,9508,"Коричневые женские очки формы круглые, ацетатная оправа, UV400.",3.8,17961
Carrera Aviator Sunglasses 1166,Carrera,sunglasses,male,aviator,plastic,silver,10889,"Серебристые мужские очки формы авиаторы, пластиковая оправа, UV400.",4.17,14843
